id_condicao,condicao_metereologica,tipo_pista,tracado_via,uso_solo,sentido_via
453,Sol,Dupla,Aclive;Reta,Não,Crescente
454,Céu Claro,Simples,Aclive;Desvio Temporário;Em Obras;Reta,Não,Decrescente
455,Céu Claro,Simples,Em Obras;Interseção de Vias,Sim,Decrescente
456,Nublado,Dupla,Reta;Aclive,Não,Decrescente
457,Céu Claro,Dupla,Reta;Retorno Regulamentado,Não,Crescente
458,Céu Claro,Dupla,Reta;Interseção de Vias;Viaduto,Não,Decrescente
459,Céu Claro,Dupla,Aclive;Reta,Sim,Crescente
460,Nublado,Dupla,Aclive,Sim,Decrescente
461,Nublado,Dupla,Aclive;Reta;Viaduto,Sim,Decrescente
462,Sol,Múltipla,Declive,Sim,Decrescente
463,Céu Claro,Dupla,Declive;Reta,Não,Crescente
464,Céu Claro,Dupla,Reta;Rotatória,Não,Crescente
465,Céu Claro,Dupla,Reta;Viaduto;Aclive,Não,Decrescente
466,Céu Claro,Simples,Reta;Interseção de Vias,Não,Decrescente
467,Nublado,Dupla,Curva;Declive;Viaduto,Sim,Decrescente
468,Céu Claro,Múltipla,Aclive,Não,Crescente
469,Chuva,Múltipla,Aclive;Reta,Não,Crescente
470,Céu Claro,Múltipla,Viaduto,Sim,Decrescente
471,Chuva,Simples,Reta;Declive,Não,Crescente
472,Céu Claro,Simples,Curva,Sim,Crescente
473,Céu Claro,Dupla,Retorno Regulamentado;Reta,Não,Crescente
474,Sol,Simples,Reta;Aclive,Não,Decrescente
475,Sol,Simples,Reta;Declive,Não,Crescente
476,Chuva,Simples,Em Obras;Curva;Declive,Não,Crescente
477,Sol,Dupla,Rotatória;Reta,Sim,Decrescente
478,Céu Claro,Dupla,Reta;Declive,Sim,Crescente
479,Nublado,Simples,Aclive,Não,Crescente
480,Céu Claro,Simples,Ponte;Reta,Não,Crescente
481,Céu Claro,Múltipla,Retorno Regulamentado,Não,Decrescente
482,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,Decrescente
483,Céu Claro,Dupla,Desvio Temporário;Em Obras;Reta;Interseção de Vias;Retorno Regulamentado;Rotatória,Sim,Crescente
484,Céu Claro,Dupla,Reta;Em Obras,Não,Crescente
485,Céu Claro,Dupla,Túnel;Curva,Não,Decrescente
486,Céu Claro,Simples,Em Obras;Reta,Não,Crescente
487,Chuva,Dupla,Reta;Aclive,Não,Decrescente
488,Céu Claro,Dupla,Reta;Retorno Regulamentado;Viaduto,Não,Decrescente
489,Céu Claro,Simples,Retorno Regulamentado;Reta;Interseção de Vias;Declive,Sim,Crescente
490,Sol,Múltipla,Reta;Interseção de Vias,Sim,Crescente
491,Sol,Múltipla,Em Obras;Reta,Não,Decrescente
492,Nublado,Simples,Aclive;Curva,Não,Crescente
493,Sol,Dupla,Retorno Regulamentado;Reta,Sim,Decrescente
494,Chuva,Simples,Reta;Aclive,Sim,Crescente
495,Chuva,Simples,Reta;Em Obras,Sim,Crescente
496,Chuva,Múltipla,Curva;Interseção de Vias,Sim,Crescente
497,Céu Claro,Dupla,Curva;Interseção de Vias,Sim,Crescente
498,Chuva,Dupla,Aclive;Reta,Não,Crescente
499,Sol,Simples,Aclive;Curva,Não,Decrescente
500,Sol,Simples,Declive;Reta,Não,Decrescente
501,Nublado,Simples,Aclive;Reta,Não,Decrescente
502,Sol,Múltipla,Reta,Não,Crescente
503,Céu Claro,Dupla,Retorno Regulamentado;Reta,Não,Decrescente
504,Garoa/Chuvisco,Simples,Reta,Sim,Crescente
505,Céu Claro,Dupla,Interseção de Vias,Sim,Crescente
506,Sol,Múltipla,Reta,Não,Decrescente
507,Céu Claro,Dupla,Retorno Regulamentado;Rotatória;Viaduto,Não,Decrescente
508,Céu Claro,Dupla,Aclive;Em Obras;Reta,Não,Crescente
509,Vento,Simples,Reta,Não,Crescente
510,Céu Claro,Dupla,Reta;Viaduto,Sim,Decrescente
511,Céu Claro,Simples,Viaduto,Não,Decrescente
512,Céu Claro,Dupla,Interseção de Vias;Reta,Sim,Decrescente
513,Chuva,Simples,Em Obras;Reta,Não,Decrescente
514,Nublado,Dupla,Reta;Rotatória,Sim,Crescente
515,Ignorado,Simples,Reta,Não,Crescente
516,Chuva,Simples,Declive,Sim,Crescente
517,Garoa/Chuvisco,Dupla,Interseção de Vias;Viaduto,Sim,Crescente
518,Céu Claro,Simples,Aclive;Reta,Sim,Crescente
519,Garoa/Chuvisco,Simples,Curva;Ponte,Não,Crescente
520,Chuva,Simples,Em Obras;Reta;Declive,Não,Crescente
521,Céu Claro,Dupla,Viaduto;Rotatória,Não,Decrescente
522,Sol,Dupla,Ponte;Declive;Curva,Não,Decrescente
523,Nublado,Simples,Reta;Aclive,Não,Decrescente
524,Nublado,Simples,Rotatória;Interseção de Vias,Não,Decrescente
525,Sol,Dupla,Aclive;Reta;Interseção de Vias,Sim,Decrescente
526,Garoa/Chuvisco,Simples,Curva;Aclive,Não,Crescente
527,Céu Claro,Dupla,Curva;Aclive,Sim,Decrescente
528,Chuva,Simples,Reta;Aclive,Sim,Decrescente
529,Céu Claro,Simples,Curva;Viaduto,Não,Crescente
530,Céu Claro,Dupla,Viaduto;Curva,Sim,Crescente
531,Céu Claro,Simples,Curva;Declive;Interseção de Vias,Sim,Crescente
532,Nublado,Dupla,Reta;Interseção de Vias,Sim,Decrescente
533,Nublado,Dupla,Retorno Regulamentado,Sim,Decrescente
534,Chuva,Simples,Aclive;Reta,Sim,Crescente
535,Nublado,Dupla,Rotatória,Sim,Decrescente
536,Sol,Simples,Curva;Aclive;Viaduto,Não,Crescente
537,Nublado,Simples,Em Obras;Reta,Não,Decrescente
538,Nublado,Simples,Ponte,Sim,Crescente
539,Chuva,Simples,Rotatória;Reta,Não,Decrescente
540,Céu Claro,Simples,Curva;Interseção de Vias,Sim,Crescente
541,Garoa/Chuvisco,Simples,Interseção de Vias,Sim,Crescente
542,Sol,Múltipla,Em Obras;Reta,Não,Crescente
543,Céu Claro,Dupla,Curva;Viaduto,Não,Decrescente
544,Céu Claro,Dupla,Ponte,Sim,Crescente
545,Nublado,Múltipla,Reta;Declive,Sim,Crescente
546,Nublado,Simples,Aclive;Ponte;Reta,Não,Crescente
547,Nublado,Simples,Reta;Interseção de Vias,Não,Crescente
548,Céu Claro,Dupla,Ponte;Reta,Não,Crescente
549,Céu Claro,Múltipla,Curva;Declive;Interseção de Vias;Viaduto,Sim,Decrescente
550,Sol,Simples,Rotatória,Não,Decrescente
551,Chuva,Dupla,Aclive,Não,Decrescente
552,Céu Claro,Simples,Curva;Interseção de Vias,Não,Decrescente
553,Céu Claro,Simples,Reta;Ponte,Não,Decrescente
554,Céu Claro,Simples,Interseção de Vias;Viaduto;Declive,Sim,Crescente
555,Céu Claro,Simples,Ponte;Reta,Não,Decrescente
556,Sol,Dupla,Aclive,Não,Crescente
557,Chuva,Dupla,Interseção de Vias,Não,Crescente
558,Céu Claro,Simples,Aclive;Reta,Sim,Decrescente
559,Céu Claro,Múltipla,Aclive;Curva,Não,Decrescente
560,Garoa/Chuvisco,Simples,Reta;Aclive,Não,Crescente
561,Sol,Dupla,Reta;Interseção de Vias,Sim,Decrescente
562,Céu Claro,Simples,Ponte;Curva,Não,Decrescente
563,Céu Claro,Simples,Curva;Aclive;Ponte,Não,Decrescente
564,Céu Claro,Múltipla,Curva,Não,Crescente
565,Sol,Dupla,Declive,Não,Crescente
566,Céu Claro,Múltipla,Reta;Aclive,Sim,Decrescente
567,Nublado,Múltipla,Reta;Declive,Não,Decrescente
568,Céu Claro,Simples,Reta;Declive,Sim,Decrescente
569,Céu Claro,Dupla,Túnel;Reta;Declive,Não,Crescente
570,Céu Claro,Dupla,Interseção de Vias;Viaduto;Reta,Sim,Decrescente
571,Céu Claro,Dupla,Retorno Regulamentado;Curva,Não,Crescente
572,Sol,Simples,Aclive;Reta,Sim,Crescente
573,Céu Claro,Simples,Interseção de Vias;Em Obras;Curva,Sim,Decrescente
574,Sol,Dupla,Interseção de Vias,Sim,Decrescente
575,Nublado,Dupla,Declive;Curva,Não,Crescente
576,Sol,Dupla,Interseção de Vias,Sim,Crescente
577,Céu Claro,Dupla,Em Obras;Reta;Declive,Não,Crescente
578,Chuva,Dupla,Aclive;Reta,Sim,Crescente
579,Céu Claro,Múltipla,Interseção de Vias;Reta,Não,Decrescente
580,Nublado,Simples,Aclive;Reta,Sim,Crescente
581,Nublado,Simples,Reta;Ponte;Em Obras,Não,Crescente
582,Sol,Simples,Aclive;Reta,Não,Decrescente
583,Sol,Simples,Interseção de Vias;Rotatória,Sim,Crescente
584,Nublado,Simples,Interseção de Vias,Sim,Crescente
585,Céu Claro,Simples,Interseção de Vias;Rotatória,Sim,Decrescente
586,Nublado,Simples,Aclive;Interseção de Vias;Reta,Não,Crescente
587,Garoa/Chuvisco,Simples,Aclive;Reta,Não,Decrescente
588,Céu Claro,Múltipla,Curva;Aclive,Sim,Decrescente
589,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,Crescente
590,Chuva,Simples,Declive;Curva,Não,Decrescente
591,Nublado,Simples,Rotatória;Reta;Interseção de Vias,Sim,Crescente
592,Sol,Múltipla,Aclive;Reta,Não,Decrescente
593,Céu Claro,Dupla,Reta;Rotatória,Sim,Crescente
594,Céu Claro,Dupla,Aclive;Reta,Sim,Decrescente
595,Céu Claro,Simples,Interseção de Vias;Rotatória;Reta,Não,Crescente
596,Sol,Dupla,Interseção de Vias;Reta,Sim,Crescente
597,Ignorado,Dupla,Curva,Não,Crescente
598,Céu Claro,Múltipla,Declive;Reta,Sim,Decrescente
599,Céu Claro,Dupla,Reta;Em Obras;Ponte,Não,Decrescente
600,Chuva,Simples,Aclive,Não,Crescente
601,Ignorado,Múltipla,Aclive,Sim,Decrescente
602,Nevoeiro/Neblina,Simples,Reta,Sim,Crescente
603,Céu Claro,Simples,Interseção de Vias;Declive;Curva,Não,Decrescente
604,Sol,Simples,Reta;Ponte,Não,Crescente
605,Chuva,Simples,Interseção de Vias;Aclive,Não,Decrescente
606,Céu Claro,Simples,Interseção de Vias,Não,Decrescente
607,Céu Claro,Simples,Desvio Temporário,Não,Decrescente
608,Céu Claro,Simples,Retorno Regulamentado;Reta,Sim,Crescente
609,Sol,Dupla,Retorno Regulamentado;Reta,Não,Crescente
610,Céu Claro,Dupla,Túnel,Não,Crescente
611,Céu Claro,Simples,Curva;Interseção de Vias;Rotatória,Não,Crescente
612,Sol,Dupla,Retorno Regulamentado;Reta,Sim,Crescente
613,Ignorado,Dupla,Reta;Viaduto,Não,Crescente
614,Garoa/Chuvisco,Simples,Reta;Declive,Não,Crescente
615,Céu Claro,Simples,Interseção de Vias;Rotatória;Reta,Sim,Decrescente
616,Sol,Simples,Declive;Curva,Não,Decrescente
617,Garoa/Chuvisco,Simples,Declive;Reta,Não,Decrescente
618,Chuva,Simples,Em Obras;Curva,Não,Decrescente
619,Garoa/Chuvisco,Dupla,Reta,Sim,Crescente
620,Sol,Simples,Retorno Regulamentado;Curva,Sim,Decrescente
621,Nublado,Simples,Reta;Declive,Sim,Decrescente
622,Chuva,Dupla,Declive;Reta,Não,Crescente
623,Céu Claro,Dupla,Retorno Regulamentado,Sim,Crescente
624,Sol,Dupla,Declive;Curva,Não,Decrescente
625,Céu Claro,Simples,Interseção de Vias;Reta;Rotatória,Sim,Decrescente
626,Céu Claro,Simples,Rotatória;Reta;Interseção de Vias,Sim,Decrescente
627,Céu Claro,Múltipla,Rotatória,Sim,Decrescente
628,Sol,Simples,Curva;Retorno Regulamentado,Sim,Decrescente
629,Nublado,Simples,Aclive;Viaduto;Curva,Não,Decrescente
630,Céu Claro,Dupla,Viaduto,Sim,Decrescente
631,Céu Claro,Dupla,Interseção de Vias;Viaduto,Não,Decrescente
632,Nublado,Simples,Reta;Ponte,Sim,Crescente
633,Sol,Dupla,Curva;Aclive,Não,Decrescente
634,Céu Claro,Simples,Em Obras;Desvio Temporário,Não,Crescente
635,Sol,Simples,Reta;Aclive,Não,Crescente
636,Sol,Simples,Reta;Aclive,Sim,Crescente
637,Sol,Dupla,Reta;Declive,Não,Decrescente
638,Chuva,Simples,Curva,Sim,Crescente
639,Sol,Simples,Aclive,Não,Crescente
640,Ignorado,Simples,Declive;Curva,Não,Decrescente
641,Nublado,Dupla,Viaduto,Não,Decrescente
642,Céu Claro,Simples,Rotatória;Curva,Não,Crescente
643,Céu Claro,Múltipla,Em Obras;Retorno Regulamentado;Reta,Sim,Crescente
644,Chuva,Dupla,Declive;Curva,Não,Decrescente
645,Céu Claro,Dupla,Reta;Interseção de Vias,Não,Decrescente
646,Sol,Simples,Em Obras;Reta,Não,Decrescente
647,Céu Claro,Dupla,Declive;Rotatória,Sim,Crescente
648,Céu Claro,Simples,Ponte;Reta;Declive,Não,Crescente
649,Céu Claro,Simples,Declive;Retorno Regulamentado,Não,Crescente
650,Sol,Múltipla,Viaduto;Declive;Reta,Sim,Crescente
651,Nublado,Múltipla,Interseção de Vias,Sim,Decrescente
652,Garoa/Chuvisco,Simples,Viaduto;Curva,Não,Crescente
653,Céu Claro,Dupla,Reta;Aclive,Sim,Crescente
654,Nublado,Simples,Interseção de Vias;Reta,Não,Crescente
655,Ignorado,Simples,Aclive;Reta,Não,Decrescente
656,Céu Claro,Dupla,Declive;Curva,Sim,Crescente
657,Garoa/Chuvisco,Dupla,Retorno Regulamentado,Sim,Crescente
658,Nublado,Simples,Interseção de Vias;Rotatória,Não,Crescente
659,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,Crescente
660,Chuva,Múltipla,Curva,Não,Decrescente
661,Nublado,Múltipla,Curva,Não,Crescente
662,Ignorado,Simples,Curva;Aclive,Não,Decrescente
663,Ignorado,Dupla,Declive;Curva,Não,Crescente
664,Céu Claro,Múltipla,Declive;Reta,Não,Crescente
665,Nublado,Dupla,Retorno Regulamentado,Não,Crescente
666,Céu Claro,Simples,Interseção de Vias;Curva,Não,Decrescente
667,Céu Claro,Simples,Interseção de Vias;Em Obras,Não,Crescente
668,Céu Claro,Simples,Aclive;Viaduto,Sim,Crescente
669,Sol,Simples,Declive;Curva,Não,Crescente
670,Céu Claro,Simples,Interseção de Vias;Retorno Regulamentado;Reta,Sim,Decrescente
671,Céu Claro,Dupla,Curva;Declive;Retorno Regulamentado,Não,Crescente
672,Céu Claro,Dupla,Interseção de Vias;Reta,Não,Crescente
673,Ignorado,Simples,Reta,Sim,Crescente
674,Chuva,Dupla,Reta;Desvio Temporário;Em Obras,Não,Decrescente
675,Nublado,Múltipla,Curva,Sim,Decrescente
676,Céu Claro,Múltipla,Reta;Aclive,Sim,Crescente
677,Nublado,Simples,Interseção de Vias,Não,Crescente
678,Céu Claro,Múltipla,Reta;Em Obras,Não,Crescente
679,Nublado,Dupla,Reta;Aclive,Sim,Crescente
680,Nublado,Dupla,Aclive;Interseção de Vias;Rotatória,Não,Crescente
681,Chuva,Dupla,Reta;Declive,Sim,Crescente
682,Nublado,Simples,Em Obras;Reta;Desvio Temporário,Não,Crescente
683,Nevoeiro/Neblina,Dupla,Reta,Sim,Crescente
684,Céu Claro,Simples,Ponte;Reta;Declive,Não,Decrescente
685,Céu Claro,Dupla,Desvio Temporário,Não,Crescente
686,Nublado,Dupla,Em Obras;Reta,Sim,Crescente
687,Céu Claro,Simples,Reta;Aclive;Interseção de Vias,Sim,Decrescente
688,Céu Claro,Dupla,Declive;Curva;Desvio Temporário,Não,Crescente
689,Garoa/Chuvisco,Dupla,Reta;Ponte,Não,Crescente
690,Céu Claro,Simples,Reta;Aclive,Sim,Decrescente
691,Céu Claro,Dupla,Reta;Desvio Temporário,Não,Crescente
692,Nublado,Dupla,Reta;Ponte,Não,Crescente
693,Nublado,Dupla,Interseção de Vias,Não,Crescente
694,Céu Claro,Dupla,Em Obras;Reta,Não,Crescente
695,Nublado,Dupla,Interseção de Vias;Reta,Sim,Crescente
696,Nublado,Dupla,Aclive;Curva,Sim,Crescente
697,Chuva,Dupla,Declive;Reta,Sim,Crescente
698,Céu Claro,Múltipla,Aclive;Reta,Sim,Crescente
699,Céu Claro,Dupla,Retorno Regulamentado;Reta;Interseção de Vias,Sim,Decrescente
700,Chuva,Dupla,Curva;Aclive,Sim,Decrescente
701,Chuva,Dupla,Declive;Curva,Sim,Decrescente
702,Sol,Simples,Em Obras;Interseção de Vias;Reta,Não,Crescente
703,Nublado,Simples,Rotatória;Interseção de Vias,Sim,Crescente
704,Nublado,Simples,Aclive;Reta,Sim,Decrescente
705,Céu Claro,Múltipla,Aclive,Não,Decrescente
706,Chuva,Dupla,Retorno Regulamentado,Sim,Decrescente
707,Nublado,Simples,Interseção de Vias;Reta;Declive,Não,Crescente
708,Vento,Simples,Reta,Sim,Crescente
709,Céu Claro,Simples,Ponte,Não,Crescente
710,Nublado,Múltipla,Curva;Aclive,Não,Decrescente
711,Sol,Dupla,Reta;Retorno Regulamentado,Sim,Crescente
712,Sol,Simples,Em Obras;Reta;Declive,Não,Crescente
713,Céu Claro,Múltipla,Declive;Curva,Não,Decrescente
714,Céu Claro,Dupla,Rotatória,Sim,Crescente
715,Céu Claro,Múltipla,Interseção de Vias,Sim,Crescente
716,Sol,Simples,Ponte;Curva;Declive,Não,Decrescente
717,Céu Claro,Simples,Viaduto;Aclive;Curva,Não,Crescente
718,Céu Claro,Simples,Interseção de Vias;Curva;Desvio Temporário;Em Obras,Sim,Crescente
719,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias,Sim,Decrescente
720,Nublado,Múltipla,Declive;Em Obras,Sim,Crescente
721,Sol,Simples,Rotatória,Sim,Crescente
722,Sol,Dupla,Viaduto;Interseção de Vias,Não,Decrescente
723,Céu Claro,Dupla,Aclive,Sim,Crescente
724,Sol,Simples,Reta;Em Obras,Não,Decrescente
725,Nublado,Simples,Reta;Declive,Sim,Crescente
726,Chuva,Dupla,Reta;Declive,Sim,Decrescente
727,Ignorado,Dupla,Reta;Declive,Não,Crescente
728,Céu Claro,Dupla,Retorno Regulamentado;Reta;Aclive,Sim,Decrescente
729,Céu Claro,Múltipla,Interseção de Vias;Reta,Sim,Decrescente
730,Sol,Dupla,Reta;Em Obras;Declive;Desvio Temporário,Sim,Crescente
731,Céu Claro,Dupla,Viaduto;Aclive,Não,Decrescente
732,Chuva,Dupla,Ponte;Declive,Sim,Decrescente
733,Céu Claro,Dupla,Reta;Aclive;Em Obras,Não,Crescente
734,Chuva,Simples,Ponte;Reta,Não,Crescente
735,Garoa/Chuvisco,Dupla,Reta;Declive,Sim,Crescente
736,Céu Claro,Múltipla,Curva,Sim,Decrescente
737,Céu Claro,Simples,Reta;Rotatória,Não,Crescente
738,Chuva,Simples,Ponte;Curva;Declive,Sim,Crescente
739,Céu Claro,Múltipla,Reta;Interseção de Vias,Sim,Decrescente
740,Chuva,Simples,Declive;Curva,Sim,Crescente
741,Garoa/Chuvisco,Simples,Reta;Aclive,Não,Decrescente
742,Céu Claro,Simples,Reta;Viaduto,Não,Crescente
743,Vento,Dupla,Reta,Não,Crescente
744,Chuva,Dupla,Ponte;Reta;Declive,Sim,Decrescente
745,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,Decrescente
746,Céu Claro,Dupla,Interseção de Vias,Não,Crescente
747,Nublado,Múltipla,Curva;Aclive,Não,Crescente
748,Céu Claro,Simples,Aclive,Sim,Decrescente
749,Vento,Múltipla,Reta,Sim,Decrescente
750,Nublado,Simples,Interseção de Vias;Curva,Não,Decrescente
751,Chuva,Dupla,Reta;Viaduto,Sim,Crescente
752,Céu Claro,Simples,Curva;Em Obras,Não,Crescente
753,Céu Claro,Dupla,Rotatória;Retorno Regulamentado,Sim,Crescente
754,Sol,Dupla,Reta,Sim,Não Informado
755,Céu Claro,Múltipla,Retorno Regulamentado,Não,Crescente
756,Céu Claro,Simples,Ponte;Reta;Em Obras,Não,Decrescente
757,Nublado,Simples,Viaduto;Curva;Declive;Em Obras,Não,Decrescente
758,Sol,Simples,Interseção de Vias;Declive;Curva,Não,Decrescente
759,Céu Claro,Múltipla,Interseção de Vias,Não,Decrescente
760,Céu Claro,Simples,Curva;Rotatória,Não,Decrescente
761,Chuva,Dupla,Aclive;Curva,Não,Crescente
762,Sol,Dupla,Declive,Não,Decrescente
763,Nublado,Múltipla,Rotatória,Sim,Crescente
764,Sol,Simples,Desvio Temporário;Interseção de Vias,Não,Crescente
765,Chuva,Dupla,Aclive;Retorno Regulamentado,Não,Decrescente
766,Sol,Simples,Aclive,Sim,Crescente
767,Céu Claro,Múltipla,Curva;Interseção de Vias,Não,Crescente
768,Céu Claro,Simples,Curva;Aclive;Retorno Regulamentado,Não,Decrescente
769,Nublado,Simples,Curva;Aclive;Viaduto,Não,Decrescente
770,Nevoeiro/Neblina,Simples,Reta;Rotatória,Não,Decrescente
771,Sol,Simples,Curva;Rotatória,Sim,Crescente
772,Nublado,Dupla,Em Obras;Reta,Não,Crescente
773,Céu Claro,Simples,Interseção de Vias;Em Obras;Reta;Declive,Não,Crescente
774,Nublado,Simples,Interseção de Vias;Rotatória;Curva,Não,Decrescente
775,Vento,Dupla,Interseção de Vias,Não,Decrescente
776,Céu Claro,Dupla,Aclive,Sim,Decrescente
777,Garoa/Chuvisco,Simples,Aclive,Não,Crescente
778,Ignorado,Simples,Reta;Aclive,Não,Decrescente
779,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias;Reta,Sim,Crescente
780,Garoa/Chuvisco,Dupla,Declive;Curva,Não,Crescente
781,Ignorado,Simples,Curva;Declive,Não,Crescente
782,Céu Claro,Simples,Em Obras;Interseção de Vias,Sim,Crescente
783,Sol,Dupla,Declive;Curva,Não,Crescente
784,Sol,Dupla,Reta;Rotatória;Viaduto,Sim,Crescente
785,Nevoeiro/Neblina,Dupla,Reta,Sim,Decrescente
786,Céu Claro,Dupla,Reta;Rotatória,Sim,Decrescente
787,Céu Claro,Simples,Reta;Interseção de Vias;Rotatória,Sim,Crescente
788,Chuva,Múltipla,Reta,Sim,Decrescente
789,Chuva,Dupla,Ponte,Sim,Crescente
790,Céu Claro,Simples,Reta;Interseção de Vias;Retorno Regulamentado,Não,Decrescente
791,Céu Claro,Múltipla,Declive,Sim,Crescente
792,Nublado,Simples,Reta;Interseção de Vias;Declive,Não,Crescente
793,Céu Claro,Simples,Curva;Em Obras,Sim,Decrescente
794,Chuva,Dupla,Declive,Sim,Crescente
795,Ignorado,Dupla,Reta,Sim,Decrescente
796,Céu Claro,Simples,Em Obras;Reta,Não,Decrescente
797,Céu Claro,Simples,Interseção de Vias;Retorno Regulamentado,Não,Crescente
798,Céu Claro,Simples,Declive;Curva;Em Obras,Não,Crescente
799,Céu Claro,Simples,Aclive;Reta;Interseção de Vias,Sim,Crescente
800,Nevoeiro/Neblina,Dupla,Curva,Não,Decrescente
801,Céu Claro,Dupla,Reta;Retorno Regulamentado;Declive,Não,Crescente
802,Céu Claro,Dupla,Curva;Aclive;Em Obras,Não,Decrescente
803,Chuva,Simples,Aclive;Reta,Não,Crescente
804,Nevoeiro/Neblina,Simples,Declive;Curva,Não,Decrescente
805,Céu Claro,Simples,Em Obras;Declive;Curva,Não,Decrescente
806,Céu Claro,Dupla,Curva;Interseção de Vias,Não,Crescente
807,Céu Claro,Simples,Em Obras;Declive;Curva,Não,Crescente
808,Chuva,Dupla,Aclive,Não,Crescente
809,Garoa/Chuvisco,Dupla,Aclive;Curva,Não,Decrescente
810,Nublado,Dupla,Reta;Desvio Temporário,Sim,Crescente
811,Céu Claro,Simples,Retorno Regulamentado;Curva,Não,Crescente
812,Nublado,Múltipla,Reta;Aclive,Sim,Crescente
813,Nublado,Múltipla,Aclive;Curva,Sim,Decrescente
814,Nublado,Simples,Retorno Regulamentado,Não,Crescente
815,Nublado,Dupla,Interseção de Vias;Viaduto;Declive,Sim,Crescente
816,Céu Claro,Simples,Desvio Temporário;Reta,Não,Crescente
817,Garoa/Chuvisco,Dupla,Declive,Não,Crescente
818,Chuva,Múltipla,Interseção de Vias;Reta,Não,Decrescente
819,Nublado,Simples,Curva,Sim,Decrescente
820,Garoa/Chuvisco,Dupla,Viaduto;Curva,Não,Decrescente
821,Garoa/Chuvisco,Simples,Reta;Retorno Regulamentado,Não,Decrescente
822,Nublado,Dupla,Reta;Retorno Regulamentado,Não,Crescente
823,Céu Claro,Simples,Curva;Declive,Sim,Crescente
824,Nublado,Múltipla,Declive;Reta,Não,Decrescente
825,Nublado,Simples,Rotatória,Não,Crescente
826,Céu Claro,Simples,Ponte,Não,Decrescente
827,Chuva,Simples,Aclive;Curva,Não,Crescente
828,Nevoeiro/Neblina,Simples,Declive;Reta,Não,Crescente
829,Sol,Dupla,Reta;Em Obras,Sim,Crescente
830,Céu Claro,Múltipla,Aclive,Sim,Decrescente
831,Céu Claro,Múltipla,Declive;Retorno Regulamentado;Curva,Sim,Crescente
832,Céu Claro,Dupla,Viaduto;Interseção de Vias,Sim,Decrescente
833,Sol,Simples,Declive;Reta,Sim,Crescente
834,Céu Claro,Simples,Reta;Em Obras;Interseção de Vias,Sim,Decrescente
835,Céu Claro,Simples,Reta;Retorno Regulamentado,Não,Decrescente
836,Céu Claro,Simples,Aclive;Em Obras;Reta,Não,Crescente
837,Chuva,Dupla,Aclive;Reta,Não,Decrescente
838,Chuva,Dupla,Reta;Retorno Regulamentado,Não,Decrescente
839,Nublado,Dupla,Curva;Aclive,Não,Crescente
840,Nevoeiro/Neblina,Simples,Interseção de Vias;Reta,Não,Decrescente
841,Céu Claro,Simples,Declive;Retorno Regulamentado;Reta,Sim,Crescente
842,Chuva,Simples,Reta;Interseção de Vias,Sim,Decrescente
843,Ignorado,Simples,Reta;Aclive,Não,Crescente
844,Chuva,Dupla,Declive,Sim,Decrescente
845,Garoa/Chuvisco,Dupla,Declive;Reta,Não,Decrescente
846,Céu Claro,Múltipla,Declive;Reta,Sim,Crescente
847,Nevoeiro/Neblina,Múltipla,Reta,Não,Decrescente
848,Céu Claro,Dupla,Retorno Regulamentado;Reta,Sim,Decrescente
849,Chuva,Dupla,Ponte,Não,Crescente
850,Chuva,Múltipla,Interseção de Vias,Sim,Crescente
851,Nublado,Múltipla,Aclive;Reta,Não,Crescente
852,Ignorado,Simples,Declive;Curva,Não,Crescente
853,Sol,Dupla,Aclive,Sim,Decrescente
854,Sol,Simples,Declive,Não,Crescente
855,Chuva,Dupla,Interseção de Vias;Reta,Sim,Decrescente
856,Nublado,Dupla,Ponte;Reta;Em Obras,Sim,Crescente
